onset,pitch,duration,staff
53.167,67,0.067,0.0
53.167,55,0.067,0.0
53.333,64,0.067,0.0
53.333,52,0.067,0.0
53.5,64,0.067,0.0
53.5,60,0.373,0.0
53.5,76,0.373,0.0
53.5,72,0.373,0.0
53.5,52,0.067,0.0
53.5,48,0.067,0.0
53.667,67,0.067,0.0
53.667,55,0.067,0.0
53.833,65,0.06,0.0
53.833,53,0.06,0.0
53.833,48,0.06,0.0
53.875,62,0.113,0.0
53.875,77,0.113,0.0
53.875,74,0.113,0.0
54.0,67,0.067,0.0
54.0,79,0.998,0.0
54.0,76,0.998,0.0
54.0,64,0.067,0.0
54.0,55,0.067,0.0
54.0,48,0.067,0.0
54.167,79,0.067,0.0
54.167,67,0.067,0.0
54.333,76,0.067,0.0
54.333,64,0.067,0.0
54.5,72,0.067,0.0
54.5,60,0.067,0.0
54.667,67,0.067,0.0
54.667,55,0.067,0.0
54.833,64,0.067,0.0
54.833,52,0.067,0.0
55.0,64,0.067,0.0
55.0,60,0.373,0.0
55.0,76,0.373,0.0
55.0,72,0.373,0.0
55.0,52,0.067,0.0
55.0,48,0.067,0.0
55.167,67,0.067,0.0
55.167,55,0.067,0.0
55.333,65,0.06,0.0
55.333,53,0.15,0.0
55.333,48,0.15,0.0
55.375,62,0.113,0.0
55.375,77,0.113,0.0
55.375,74,0.113,0.0
55.5,67,0.45,0.0
55.5,79,1.5,0.0
55.5,76,1.5,0.0
55.5,64,0.45,0.0
55.5,55,0.45,0.0
55.5,48,0.45,0.0
57.0,79,1.5,0.0
57.0,76,1.5,0.0
58.0,70,0.373,0.0
58.0,70,0.5,0.0
58.0,67,0.5,0.0
58.375,72,0.113,0.0
58.5,73,0.998,0.0
58.5,73,0.998,0.0
58.5,79,0.998,0.0
58.5,76,0.998,0.0
58.5,70,0.998,0.0
58.5,67,0.998,0.0
59.0,40,0.9,0.0
59.5,70,0.373,0.0
59.5,70,0.373,0.0
59.5,70,0.5,0.0
59.5,67,0.5,0.0
59.875,72,0.1,0.0
59.875,72,0.113,0.0
60.0,73,0.998,0.0
60.0,73,0.998,0.0
60.0,70,0.9,0.0
60.0,67,0.9,0.0
60.5,40,1.0,0.0
61.0,70,0.373,0.0
61.0,67,0.5,0.0
61.0,70,0.5,0.0
61.375,72,0.113,0.0
61.5,73,1.35,0.0
61.5,55,0.498,0.0
61.5,52,1.0,0.0
61.5,40,1.35,0.0
61.5,67,0.9,0.0
61.5,70,0.9,0.0
62.0,58,0.9,0.0
63.0,74,1.35,0.0
63.0,71,1.35,0.0
63.0,68,1.35,0.0
63.0,59,1.35,0.0
63.0,52,1.35,0.0
64.5,75,1.35,0.0
64.5,71,1.35,0.0
64.5,68,1.35,0.0
64.5,63,1.35,0.0
64.5,51,1.35,0.0
64.5,39,1.35,0.0
66.0,77,1.35,0.0
66.0,71,1.35,0.0
66.0,68,1.35,0.0
66.0,65,1.35,0.0
66.0,38,1.35,0.0
66.0,50,1.35,0.0
67.5,79,1.35,0.0
67.5,76,1.35,0.0
67.5,70,1.35,0.0
67.5,67,1.35,0.0
67.5,37,1.35,0.0
67.5,49,1.35,0.0
69.0,80,1.35,0.0
69.0,75,1.35,0.0
69.0,68,1.35,0.0
69.0,36,1.35,0.0
69.0,48,1.35,0.0
70.5,77,1.35,0.0
70.5,73,1.35,0.0
70.5,68,1.35,0.0
70.5,65,1.35,0.0
70.5,37,1.35,0.0
70.5,49,1.35,0.0
72.0,39,0.079,0.0
72.0,63,0.16,0.0
72.0,67,0.16,0.0
72.0,70,0.16,0.0
72.0,75,0.16,0.0
72.5,51,0.071,0.0
73.0,63,0.45,0.0
73.5,75,1.5,0.0
